cluster_id,size,dominant_language,purity,language_distribution
0,1541,Italian,0.3646982478909799,"{'Italian': 562, 'German': 399, 'Korean': 310, 'Spanish': 270}"
1,520,Korean,0.6115384615384616,"{'Korean': 318, 'German': 202}"
2,517,Spanish,0.3481624758220503,"{'Spanish': 180, 'Italian': 158, 'Korean': 92, 'German': 87}"
3,270,Spanish,1.0,{'Spanish': 270}
