0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,label
2.855803963584392,-0.20206162034850833,-2.271039762736396,2.1544267116955975,5.040242481387682,3.1175603551490454,0.5357543630932936,2.2808378480217772,-0.016765710480817205,-0.40514350003741234,-1.0369505641411807,-0.47605338108101086,0.5387425218838447,0.9865803717836833,0.6926855126588755,0.6823683848991151,-0.34956827705623955,0.3326055340603823,-0.3183523703634647,0.29172745254477767,-0.4488427315145773,-0.47393917374167605,0.10013494344430797,-0.1074356260793911,-0.1450321407798975,-1.2798969300767942,-0.5924699611198685,0.18324158556379402,-0.016514170543400646,-0.706661664319655,0.5140661590744449,-0.07091777550534448,-0.07110914453683975,-0.329930757566153,-0.26772345677621495,0.7999132758050845,0
-3.5545871068503883,-5.83430100515252,-1.227463067650104,0.9435106598901788,2.2200239571171534,2.9815380573637817,1.6810029691127415,-0.32432674927657895,-0.37000320721804364,0.05932358144579981,-0.1988056014167702,0.9565325215820736,-0.41257552137278086,0.7323750965563408,0.4878330639786848,-0.10293018333366462,-0.3021878961643386,-0.6174416473466606,-0.0508822756547919,0.5926335189991822,-0.5239560431846925,-0.4508994467820038,0.0320740294685182,-0.42742635263529744,-0.15380272316141866,-1.2373534498043446,-0.6530370381544351,0.16623926603169342,0.6230035425512153,-0.12694449485651532,0.34182319894228574,-0.04888844503586575,0.17441122629488315,-0.28095297838132366,-0.16378437346621766,0.7232317514341027,0
1.6302682893571998,0.4567571097267321,-1.3481596808578458,2.5809894668286435,3.1610791418106685,2.6358565112745276,0.8670176982842519,1.396273573957744,-0.9944368177335913,-0.3791476757427196,-1.610643649952328,-0.2624259215127872,0.28518591891115896,1.496549297305814,0.6539295602476731,1.4611427465138094,-0.1660744967018723,0.15219481705246346,-0.10663743094775209,0.1069919840658329,-0.3353963644206815,0.38240155004208354,-0.06747708432943961,-0.23405011546003024,-0.2846358743583439,-1.1532623223377456,-0.14426611104554066,-0.0681914635220154,0.0939058519540865,-0.7058460730678311,0.9912328131273453,-0.06874588590376579,-0.2261005630335834,-0.11786100246891851,-0.36530549588125927,0.6276622916618246,0
2.414018403213721,1.1439830700204834,-1.2784557400646777,2.3374868307811396,3.7886418144908647,0.7645824210127001,0.7599180889480597,0.8215551336084052,-1.2651572287098265,0.25315325990085796,-3.6240434314577574,1.522713979500114,1.3311548087214098,0.9354649569984713,0.6066277821562912,-0.9193543437132485,-0.24129521158233747,-1.05376625415605,0.31263553359725244,-0.9946845731413836,0.27459282710408434,-0.7685639672212301,-0.9773497936082972,0.16029032585409408,-0.10866305025014027,-0.8121245911500984,0.06886008962483514,-0.7634028755664367,0.604020889649119,-0.2991200832957979,0.2756360894807998,-0.7791351353927167,0.761155770490369,0.6834649115752852,-0.17579708604125538,0.8043972972282226,0
-0.39807424158077553,-0.5586068399065468,-3.009281822631835,1.687597682684533,1.6623758192214242,3.339477079553281,0.3514430195709437,1.7301355617513527,-0.021965928162233698,0.09681874069394386,-0.46058882097150977,0.7901780730325307,-0.7696672262114074,0.585166597595613,0.20584170266326818,0.2944496958856039,0.4342034914404532,0.4068525216365941,0.4493970877831057,0.007142978982295705,-1.5829769040738566,-0.24983035618936855,-0.6394282733681248,-0.20365894076566843,0.02061077898262514,0.032448979624223453,-0.12608497087894407,0.8284399448382472,0.4559368396950436,-0.3208499908341601,0.02082915088355662,-0.35852468259601544,0.7411301576074967,-0.3430435116497815,-0.7290670758435845,1.2209704681886648,0
-3.9322119222638743,-6.399021485338594,-2.323564475093,1.1496802699662172,0.0754782870013223,3.278598081836449,1.010484439636963,0.39190264689977167,0.3075186898283177,0.5411890333543462,-0.5421176597954419,0.8974221080604249,-0.6984334878344226,0.11901881714068784,0.636425803458643,0.501548925587988,0.5629145851386056,-0.6315083211857423,-0.16005870460752547,0.20976133147956758,-0.42546814282812206,-0.29663804630959806,-0.3375737788839231,-0.4972747662175257,-0.5920719203116832,-0.2698036941816157,0.01006818397761579,0.24963315667693958,0.8037803720894527,-0.10061587381472396,0.03024455753875737,-0.35188696303864375,0.24633332365852853,-0.2947531856735307,-0.49685136889525083,0.8447202027495521,0
-0.6707776844894091,-0.2850001403001078,-2.5945666092126225,2.250888095342212,0.3108807282458432,2.914967922125778,0.5234676896803122,0.6544088798491201,-0.5167294486034416,0.32431017211729896,-1.2234841419288562,0.11602924444363615,-0.9426167805248608,0.7637937465165184,0.20342907190948192,1.489542528833232,-0.05456620858011181,-0.6614608966712114,-0.15121370468163164,-0.2999404675175283,-0.7790961005719214,0.21993193030397756,-1.1669121633905046,-0.40546286000308956,-0.4040514729457232,-0.04157555326347761,0.11904124079044191,0.47496758227030783,0.5217267389326294,-0.49834232373322923,0.21970096784437593,-0.3052393465260748,0.10687162854293614,-0.009980016903295502,-0.8100541176654567,0.8459972508493301,0
0.15413269608468375,-0.24731634359035767,-2.2460403737346137,2.752250735202673,-0.20166066378227296,1.4803258006538549,0.7966687915918493,0.18537727551222902,0.2349907468055012,0.5943110528645513,-2.8840984386202906,2.190824357624656,1.24862748603486,0.6609141508685014,-0.08598843924213936,-0.07808920939160624,-0.8764128802106569,-0.2424196174441021,-0.5250162402550836,0.010024793720628507,-0.9416702526470301,-0.8588649696976842,-1.1719047445294961,-0.04865700588313397,0.7236023473376568,-0.5345432004359112,0.21463248432245452,0.21966406078655187,1.164525851921144,-0.8610884426741074,0.2485028486169251,-0.45877614832918756,0.8907387494404954,0.9722662326428851,-0.25625505334958115,0.9637534704635784,0
3.0729748893322943,-2.06033432110046,-2.249644396858596,1.565604858963592,3.296053003989519,1.937377349602901,0.5414623585021635,2.812520124003536,-0.23903974285018043,-0.12656920460594773,-0.6890560877218234,-1.1016460419718768,0.6228761651466765,0.931238248264836,0.34629094247679404,1.2471536217512944,-0.23848304090468592,-0.7670838006801564,-0.5290063866572814,-0.0854731639298325,0.8638675977661222,0.8963070232861305,-0.2572651866611052,-0.03238345513174919,0.39144103975939887,0.307989354728639,-0.006737320951802752,0.4289178081119544,-0.6150799503184109,-0.569752327837086,-0.06373941257334804,-0.44644132134985226,-0.16783177910404207,-0.3618977739140023,-0.9408222908040287,1.1388764054463174,0
-2.929800685583911,-6.618959400445768,-1.5881097170790184,0.33581728326233784,0.5903327452049545,2.5115919466653422,1.4170157780314996,0.17690363154101457,-0.3530322199256241,0.30527364779399224,0.317219457645996,0.44767623599233297,-0.16138346247344046,0.7148792458758371,0.2495031316126996,0.42667793241401797,-0.3541520213411017,-1.3210278929025736,-0.3258205361646845,0.29493454389283885,0.35901950240143615,0.5083076179402939,-0.5574176487921351,-0.290183504578979,0.4747648099188938,-0.10914875908933172,0.019901209726589715,0.2816063703273315,-0.00884052055714641,-0.34347543729493185,-0.21366395131309332,-0.29441527130256495,-0.08231582123948045,-0.404226497087455,-0.7608555704243425,0.927989974115604,0
